Block Type,96well,,,
Chemistry,TAQMAN,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.3\experiments\qPCR_brk_2024-11-08.eds,,,
Experiment Run End Time,2024-11-08 12:46:44 PM EST,,,
Instrument Type,steponeplus,,,
Passive Reference,ROX,,,
,,,,
Well,Cycle,Target Name,Rn,?Rn
F1,26,BRK2,0.440523535,-0.000261636
F1,27,BRK2,0.442734033,0.001295779
F1,28,BRK2,0.446773946,0.00468261
F1,29,BRK2,0.452848762,0.010104343
F1,30,BRK2,0.465129793,0.021732291
F1,31,BRK2,0.487900913,0.043850329
F1,32,BRK2,0.530551136,0.085847467
F1,33,BRK2,0.610477388,0.165120646
F1,34,BRK2,0.750346482,0.304336637
F1,35,BRK2,0.979947269,0.533284366
F1,36,BRK2,1.309742093,0.862426102
F1,37,BRK2,1.71437192,1.266402841
F1,38,BRK2,2.143110037,1.694487929
F1,39,BRK2,2.549785614,2.100510359
F1,40,BRK2,2.893892765,2.443964481
F2,1,BRK2,0.38447246,-0.000201319
F2,2,BRK2,0.385012686,-0.000618717
F2,3,BRK2,0.387423396,0.000834368
F2,4,BRK2,0.388003528,0.000456875
F2,5,BRK2,0.388191551,-0.000312727
F2,6,BRK2,0.389608681,0.000146778
F2,7,BRK2,0.390242189,-0.000177339
F2,8,BRK2,0.391160488,-0.000216665
F2,9,BRK2,0.392231226,-0.000103552
F2,10,BRK2,0.393519044,0.000226641
F2,11,BRK2,0.394272089,2.20612E-05
F2,12,BRK2,0.395128101,-7.95516E-05
F2,13,BRK2,0.396238834,7.3556E-05
F2,14,BRK2,0.397984236,0.000861334
F2,15,BRK2,0.398516625,0.000436098
F2,16,BRK2,0.399727672,0.00068952
F2,17,BRK2,0.401153237,0.001157459
F2,18,BRK2,0.400630176,-0.000323226
F2,19,BRK2,0.401498914,-0.000412113
F2,20,BRK2,0.403865844,0.000997192
F2,21,BRK2,0.403397828,-0.000428449
F2,22,BRK2,0.404920101,0.000136199
F2,23,BRK2,0.404898554,-0.000842973
F2,24,BRK2,0.406837285,0.000138133
F2,25,BRK2,0.408027381,0.000370604
F2,26,BRK2,0.408815026,0.000200625
F2,27,BRK2,0.408980101,-0.000591925
F2,28,BRK2,0.409675449,-0.000854202
F2,29,BRK2,0.410146385,-0.001340891
F2,30,BRK2,0.411028475,-0.001416427
F2,31,BRK2,0.411335379,-0.002067147
F2,32,BRK2,0.412249774,-0.002110377
F2,33,BRK2,0.412840515,-0.002477261
F2,34,BRK2,0.414506763,-0.001768638
F2,35,BRK2,0.416375786,-0.00085724
F2,36,BRK2,0.417025864,-0.001164787
F2,37,BRK2,0.420097649,0.000949373
F2,38,BRK2,0.422883779,0.002777878
F2,39,BRK2,0.428134322,0.007070797
F2,40,BRK2,0.43507731,0.013056159
F3,1,BRK2,0.332883716,-0.004587192
F3,2,BRK2,0.335004568,-0.003890515
F3,3,BRK2,0.337479681,-0.002839577
F3,4,BRK2,0.340116322,-0.001627111
F3,5,BRK2,0.342352897,-0.000814712
F3,6,BRK2,0.344378918,-0.000212866
F3,7,BRK2,0.346194625,0.000178665
F3,8,BRK2,0.347931534,0.000491399
F3,9,BRK2,0.348944485,8.01748E-05
F3,10,BRK2,0.351356328,0.001067842
F3,11,BRK2,0.35264051,0.000927848
F3,12,BRK2,0.354146719,0.001009882
F3,13,BRK2,0.35559091,0.001029898
F3,14,BRK2,0.357107818,0.001122631
F3,15,BRK2,0.358624846,0.001215483
F3,16,BRK2,0.359978884,0.001145346
F3,17,BRK2,0.36109677,0.000839056
F3,18,BRK2,0.362731487,0.001049598
F3,19,BRK2,0.363718569,0.000612505
F3,20,BRK2,0.364730716,0.000200476
F3,21,BRK2,0.365981281,2.68658E-05
F3,22,BRK2,0.3672629,-0.00011569
F3,23,BRK2,0.368286014,-0.000516752
F3,24,BRK2,0.368994296,-0.001232645
F3,25,BRK2,0.370482147,-0.00116897
F3,26,BRK2,0.371512473,-0.001562819
F3,27,BRK2,0.372899145,-0.001600322
F3,28,BRK2,0.374763727,-0.001159915
F3,29,BRK2,0.37696141,-0.000386408
F3,30,BRK2,0.381012112,0.002240119
F3,31,BRK2,0.387789667,0.007593498
F3,32,BRK2,0.399957836,0.018337492
F3,33,BRK2,0.422578931,0.039534412
F3,34,BRK2,0.46522361,0.080754913
F3,35,BRK2,0.542277157,0.156384289
F3,36,BRK2,0.671684802,0.28436777
F3,37,BRK2,0.87098217,0.482240945
F3,38,BRK2,1.139785051,0.749619663
F3,39,BRK2,1.452632189,1.061042666
F3,40,BRK2,1.775872111,1.382858396
F4,1,BRK2,0.31979683,0.000337127
F4,2,BRK2,0.32070896,0.000132879
F4,3,BRK2,0.322049171,0.000356712
F4,4,BRK2,0.323304981,0.000496145
F4,5,BRK2,0.324497014,0.0005718
F4,6,BRK2,0.325268805,0.000227213
F4,7,BRK2,0.326276839,0.000118869
F4,8,BRK2,0.327142239,-0.000132109
F4,9,BRK2,0.328809351,0.000418626
F4,10,BRK2,0.329810053,0.00030295
F4,11,BRK2,0.330510825,-0.000112656
F4,12,BRK2,0.331700414,-3.94441E-05
F4,13,BRK2,0.332773238,-8.29978E-05
F4,14,BRK2,0.333674759,-0.000297855
F4,15,BRK2,0.335167855,7.88632E-05
F4,16,BRK2,0.335887402,-0.000317967
F4,17,BRK2,0.337095767,-0.00022598
F4,18,BRK2,0.337864965,-0.00057316
F4,19,BRK2,0.339260548,-0.000293955
F4,20,BRK2,0.339844882,-0.000825998
F4,21,BRK2,0.340912968,-0.00087429
F4,22,BRK2,0.341655433,-0.001248203
F4,23,BRK2,0.343019933,-0.001000081
F4,24,BRK2,0.343980074,-0.001156318
F4,25,BRK2,0.345699936,-0.000552833
F4,26,BRK2,0.347322911,-4.62362E-05
F4,27,BRK2,0.349457532,0.000972007
F4,28,BRK2,0.353838801,0.004236898
F4,29,BRK2,0.360881239,0.010162959
F4,30,BRK2,0.37355864,0.021723982
F4,31,BRK2,0.397960871,0.045009837
F4,32,BRK2,0.442936361,0.088868946
F4,33,BRK2,0.52554816,0.170364365
F4,34,BRK2,0.665348172,0.309047997
F4,35,BRK2,0.880744517,0.523327947
F4,36,BRK2,1.167770624,0.809237719
F4,37,BRK2,1.492957234,1.133307934
F4,38,BRK2,1.819949627,1.459183931
F4,39,BRK2,2.101962566,1.740080476
F4,40,BRK2,2.320746899,1.957748413
F5,1,BRK2,0.400742978,-0.001619521
F5,2,BRK2,0.401441604,-0.001815163
F5,3,BRK2,0.403738588,-0.000412448
F5,4,BRK2,0.405209124,0.00016382
F5,5,BRK2,0.406074822,0.000135249
F5,6,BRK2,0.407161206,0.000327365
F5,7,BRK2,0.408394694,0.000666585
F5,8,BRK2,0.409177572,0.000555193
F5,9,BRK2,0.410241425,0.000724778
F5,10,BRK2,0.41047731,6.63951E-05
F5,11,BRK2,0.411568612,0.000263428
F5,12,BRK2,0.412124723,-7.47291E-05
F5,13,BRK2,0.413089097,-4.6243E-06
F5,14,BRK2,0.414124012,0.000136023
F5,15,BRK2,0.414875865,-6.3929E-06
F5,16,BRK2,0.415413707,-0.000362819
F5,17,BRK2,0.416524023,-0.000146772
F5,18,BRK2,0.416861653,-0.00070341
F5,19,BRK2,0.417971641,-0.000487691
F5,20,BRK2,0.418817103,-0.000536498
F5,21,BRK2,0.419292808,-0.000955061
F5,22,BRK2,0.419807404,-0.001334733
F5,23,BRK2,0.420713753,-0.001322653
F5,24,BRK2,0.421725929,-0.001204746
F5,25,BRK2,0.423424602,-0.000400341
F5,26,BRK2,0.424057841,-0.00066137
F5,27,BRK2,0.426911205,0.001297725
F5,28,BRK2,0.430785477,0.004277728
F5,29,BRK2,0.437772751,0.010370734
F5,30,BRK2,0.451610893,0.023314608
F5,31,BRK2,0.476090521,0.046899967
F5,32,BRK2,0.523530781,0.093445957
F5,33,BRK2,0.609340072,0.178360984
F5,34,BRK2,0.763011694,0.331138343
F5,35,BRK2,1.003134966,0.570367336
F5,36,BRK2,1.332209945,0.898548067
F5,37,BRK2,1.713824987,1.279268861
F5,38,BRK2,2.09605813,1.660607696
F5,39,BRK2,2.429058552,1.992713809
F5,40,BRK2,2.709053755,2.271814823
F6,1,BRK2,0.428298473,-0.002030314
F6,2,BRK2,0.429612786,-0.001569686
F6,3,BRK2,0.430933505,-0.00110265
F6,4,BRK2,0.432561249,-0.000328591
F6,5,BRK2,0.433814734,7.12108E-05
F6,6,BRK2,0.434740484,0.000143276
F6,7,BRK2,0.436223239,0.000772347
F6,8,BRK2,0.436757892,0.000453317
F6,9,BRK2,0.437200159,4.18993E-05
F6,10,BRK2,0.438845128,0.000833184
F6,11,BRK2,0.439462662,0.000597034
F6,12,BRK2,0.440013766,0.000294455
F6,13,BRK2,0.440856904,0.000283908
F6,14,BRK2,0.441847116,0.000420436
F6,15,BRK2,0.442545265,0.000264901
F6,16,BRK2,0.443314403,0.000180356
F6,17,BRK2,0.443899274,-8.84579E-05
F6,18,BRK2,0.444558561,-0.000282855
F6,19,BRK2,0.445075125,-0.000619975
F6,20,BRK2,0.446338326,-0.000210458
F6,21,BRK2,0.447050959,-0.000351509
F6,22,BRK2,0.447317302,-0.00093885
F6,23,BRK2,0.448595881,-0.000513955
F6,24,BRK2,0.448675275,-0.001288245
F6,25,BRK2,0.449617654,-0.00119955
F6,26,BRK2,0.451068819,-0.00060207
F6,27,BRK2,0.451574743,-0.000949829
F6,28,BRK2,0.452921897,-0.000456359
F6,29,BRK2,0.45498997,0.00075803
F6,30,BRK2,0.458904624,0.003819
F6,31,BRK2,0.466256082,0.010316773
F6,32,BRK2,0.477722794,0.020929802
F6,33,BRK2,0.501992047,0.044345371
F6,34,BRK2,0.545857668,0.087357305
F6,35,BRK2,0.627177656,0.167823613
F6,36,BRK2,0.771212578,0.311004847
F6,37,BRK2,1.004425168,0.54336375
F6,38,BRK2,1.335990667,0.874075592
F6,39,BRK2,1.736842275,1.274073482
F6,40,BRK2,2.161547661,1.69792521
F7,1,BRK2,0.392457545,-0.001723487
F7,2,BRK2,0.393407553,-0.001607667
F7,3,BRK2,0.394966751,-0.000882658
F7,4,BRK2,0.396096617,-0.000586981
F7,5,BRK2,0.397282481,-0.000235306
F7,6,BRK2,0.398849368,0.000497392
F7,7,BRK2,0.399712116,0.00052595
F7,8,BRK2,0.400464356,0.000444002
F7,9,BRK2,0.401034534,0.000179991
F7,10,BRK2,0.402184188,0.000495457
F7,11,BRK2,0.402983338,0.000460417
F7,12,BRK2,0.403611213,0.000254103
F7,13,BRK2,0.405099064,0.000907766
F7,14,BRK2,0.405425608,0.000400121
F7,15,BRK2,0.406110823,0.000251147
F7,16,BRK2,0.406359255,-0.00033461
F7,17,BRK2,0.407249838,-0.000278216
F7,18,BRK2,0.408649385,0.000287142
F7,19,BRK2,0.409521222,0.00032479
F7,20,BRK2,0.40993318,-9.74412E-05
F7,21,BRK2,0.410497069,-0.00036774
F7,22,BRK2,0.411403775,-0.000295223
F7,23,BRK2,0.411287218,-0.001245969
F7,24,BRK2,0.412396252,-0.000971124
F7,25,BRK2,0.413507521,-0.000694044
F7,26,BRK2,0.413642853,-0.001392901
F7,27,BRK2,0.414456546,-0.001413397
F7,28,BRK2,0.41595757,-0.000746562
F7,29,BRK2,0.41710487,-0.000433451
F7,30,BRK2,0.419567555,0.001195046
F7,31,BRK2,0.422959,0.003752301
F7,32,BRK2,0.429761261,0.009720373
F7,33,BRK2,0.441434503,0.020559426
F7,34,BRK2,0.461357206,0.039647941
F7,35,BRK2,0.49616015,0.073616698
F7,36,BRK2,0.553884208,0.13050656
F7,37,BRK2,0.642786205,0.218574375
F7,38,BRK2,0.763976336,0.338930309
F7,39,BRK2,0.916638613,0.490758389
F7,40,BRK2,1.086250305,0.659535885
F8,1,BRK2,0.348787576,-0.001405065
F8,2,BRK2,0.35021022,-0.001386275
F8,3,BRK2,0.351766616,-0.001233732
F8,4,BRK2,0.353836626,-0.000567576
F8,5,BRK2,0.355249643,-0.000558412
F8,6,BRK2,0.356849551,-0.000362358
F8,7,BRK2,0.35863024,1.44768E-05
F8,8,BRK2,0.360105872,8.62553E-05
F8,9,BRK2,0.361964762,0.000541292
F8,10,BRK2,0.363310009,0.000482685
F8,11,BRK2,0.365102887,0.000871709
F8,12,BRK2,0.366335541,0.000700509
F8,13,BRK2,0.367859542,0.000820657
F8,14,BRK2,0.368943363,0.000500624
F8,15,BRK2,0.370550722,0.000704129
F8,16,BRK2,0.371732295,0.000481848
F8,17,BRK2,0.372941047,0.000286746
F8,18,BRK2,0.374248534,0.00019038
F8,19,BRK2,0.375424385,-3.7623E-05
F8,20,BRK2,0.376886606,2.07444E-05
F8,21,BRK2,0.377964944,-0.000304772
F8,22,BRK2,0.379035264,-0.000638305
F8,23,BRK2,0.380260736,-0.000816687
F8,24,BRK2,0.381049901,-0.001431376
F8,25,BRK2,0.382758617,-0.001126513
F8,26,BRK2,0.384300977,-0.000988007
F8,27,BRK2,0.386932075,0.000239237
F8,28,BRK2,0.390220761,0.002124069
F8,29,BRK2,0.395770252,0.006269706
F8,30,BRK2,0.405970603,0.015066204
F8,31,BRK2,0.425317138,0.033008885
F8,32,BRK2,0.461339265,0.067627162
F8,33,BRK2,0.527485609,0.132369652
F8,34,BRK2,0.642150164,0.245630354
F8,35,BRK2,0.8280707,0.430147022
F8,36,BRK2,1.091385722,0.692058206
F8,37,BRK2,1.415769458,1.015038133
F8,38,BRK2,1.763278365,1.361143112
F8,39,BRK2,2.094534397,1.690995336
F8,40,BRK2,2.386375904,1.981432915
F9,1,BRK2,0.336224973,0.00137256
F9,2,BRK2,0.336288154,0.000475971
F9,3,BRK2,0.337507635,0.000735682
F9,4,BRK2,0.338155419,0.000423695
F9,5,BRK2,0.339188248,0.000496754
F9,6,BRK2,0.340087593,0.000436328
F9,7,BRK2,0.341215611,0.000604576
F9,8,BRK2,0.341704488,0.000133683
F9,9,BRK2,0.342728794,0.000198219
F9,10,BRK2,0.343688548,0.000198202
F9,11,BRK2,0.34431988,-0.000130236
F9,12,BRK2,0.344884068,-0.000525818
F9,13,BRK2,0.345956057,-0.000413599
F9,14,BRK2,0.346704304,-0.000625122
F9,15,BRK2,0.347578049,-0.000711148
F9,16,BRK2,0.348726332,-0.000522635
F9,17,BRK2,0.349749655,-0.000459082
F9,18,BRK2,0.350576729,-0.000591779
F9,19,BRK2,0.351323158,-0.00080512
F9,20,BRK2,0.35285753,-0.000230518
F9,21,BRK2,0.352989346,-0.001058472
F9,22,BRK2,0.354130417,-0.000877171
F9,23,BRK2,0.355460465,-0.000506893
F9,24,BRK2,0.356424183,-0.000502946
F9,25,BRK2,0.357899517,1.26179E-05
F9,26,BRK2,0.360175014,0.001328344
F9,27,BRK2,0.363198876,0.003392437
F9,28,BRK2,0.368698478,0.007932268
F9,29,BRK2,0.379343003,0.017617023
F9,30,BRK2,0.39866823,0.035982478
F9,31,BRK2,0.435335308,0.071689785
F9,32,BRK2,0.501505971,0.136900678
F9,33,BRK2,0.618213534,0.252648473
F9,34,BRK2,0.805227339,0.438702494
F9,35,BRK2,1.067296386,0.699811757
F9,36,BRK2,1.385061502,1.016617179
F9,37,BRK2,1.720830441,1.351426244
F9,38,BRK2,2.03836894,1.66800499
F9,39,BRK2,2.30804348,1.936719775
F9,40,BRK2,2.514070272,2.141786814
F10,1,BRK2,0.409604043,0.001620763
F10,2,BRK2,0.410534173,0.001792165
F10,3,BRK2,0.411221921,0.001721184
F10,4,BRK2,0.410565436,0.000305969
F10,5,BRK2,0.41195035,0.000932154
F10,6,BRK2,0.412324846,0.000547921
F10,7,BRK2,0.412911892,0.000376238
F10,8,BRK2,0.413959533,0.00066515
F10,9,BRK2,0.414212584,0.000159472
F10,10,BRK2,0.415545583,0.000733741
F10,11,BRK2,0.415079772,-0.000490798
F10,12,BRK2,0.416466415,0.000137115
F10,13,BRK2,0.416836619,-0.000251409
F10,14,BRK2,0.417488515,-0.000358243
F10,15,BRK2,0.41756919,-0.001036297
F10,16,BRK2,0.418282092,-0.001082125
F10,17,BRK2,0.419116288,-0.001006657
F10,18,BRK2,0.418964565,-0.00191711
F10,19,BRK2,0.420874923,-0.00076548
F10,20,BRK2,0.421429008,-0.000970124
F10,21,BRK2,0.421846539,-0.001311323
F10,22,BRK2,0.422920644,-0.000995947
F10,23,BRK2,0.42328155,-0.00139377
F10,24,BRK2,0.424345881,-0.001088168
F10,25,BRK2,0.425154358,-0.00103842
F10,26,BRK2,0.426699042,-0.000252465
F10,27,BRK2,0.42832458,0.000614344
F10,28,BRK2,0.430696607,0.002227641
F10,29,BRK2,0.4347651,0.005537406
F10,30,BRK2,0.44316563,0.013179206
F10,31,BRK2,0.457944602,0.027199449
F10,32,BRK2,0.486073256,0.054569375
F10,33,BRK2,0.539464295,0.107201681
F10,34,BRK2,0.638059258,0.205037922
F10,35,BRK2,0.80663836,0.372858286
F10,36,BRK2,1.072352648,0.637813866
F10,37,BRK2,1.432423711,0.997126162
F10,38,BRK2,1.851157784,1.415101528
F10,39,BRK2,2.273505926,1.836690903
F10,40,BRK2,2.658081532,2.22050786
F11,1,BRK2,0.402338594,-0.000219422
F11,2,BRK2,0.403577209,0.000265245
F11,3,BRK2,0.404416651,0.000350741
F11,4,BRK2,0.405075014,0.000255157
F11,5,BRK2,0.405653805,8.00014E-05
F11,6,BRK2,0.406124532,-0.000203218
F11,7,BRK2,0.407187134,0.000105438
F11,8,BRK2,0.408316076,0.000480433
F11,9,BRK2,0.408592343,2.75355E-06
F11,10,BRK2,0.410081089,0.000737552
F11,11,BRK2,0.410458833,0.00036135
F11,12,BRK2,0.410113424,-0.000738006
F11,13,BRK2,0.41183418,0.000228804
F11,14,BRK2,0.412468553,0.000109229
F11,15,BRK2,0.413375437,0.000262167
F11,16,BRK2,0.413620263,-0.000246953
F11,17,BRK2,0.414197117,-0.000424046
F11,18,BRK2,0.414980799,-0.000394311
F11,19,BRK2,0.415729254,-0.000399802
F11,20,BRK2,0.415784389,-0.001098614
F11,21,BRK2,0.416676134,-0.000960816
F11,22,BRK2,0.417309701,-0.001081195
F11,23,BRK2,0.417985976,-0.001158867
F11,24,BRK2,0.41935423,-0.00054456
F11,25,BRK2,0.420674622,2.18855E-05
F11,26,BRK2,0.422112852,0.000706169
F11,27,BRK2,0.425709337,0.003548707
F11,28,BRK2,0.431229323,0.008314746
F11,29,BRK2,0.441646665,0.017978143
F11,30,BRK2,0.462146044,0.037723575
F11,31,BRK2,0.500852823,0.075676404
F11,32,BRK2,0.573584199,0.147653833
F11,33,BRK2,0.701886237,0.275201917
F11,34,BRK2,0.916425347,0.488987088
F11,35,BRK2,1.228709698,0.800517499
F11,36,BRK2,1.62207365,1.193127513
F11,37,BRK2,2.04837656,1.618676424
F11,38,BRK2,2.453596592,2.023142576
F11,39,BRK2,2.804505587,2.373297691
F11,40,BRK2,3.080440521,2.648478508
F12,1,BRK2,0.422971874,-0.003348922
F12,2,BRK2,0.426452756,-0.000239972
F12,3,BRK2,0.428461462,0.001396803
F12,4,BRK2,0.428643078,0.001206487
F12,5,BRK2,0.427935302,0.00012678
F12,6,BRK2,0.428499788,0.000319335
F12,7,BRK2,0.429184705,0.00063232
F12,8,BRK2,0.429331183,0.000406867
F12,9,BRK2,0.42975527,0.000459023
F12,10,BRK2,0.42955035,-0.000117829
F12,11,BRK2,0.429864615,-0.000175495
F12,12,BRK2,0.430302173,-0.000109869
F12,13,BRK2,0.429879397,-0.000904576
F12,14,BRK2,0.430570334,-0.000585571
F12,15,BRK2,0.430543244,-0.000984592
F12,16,BRK2,0.431499779,-0.000399989
F12,17,BRK2,0.43133986,-0.000931839
F12,18,BRK2,0.431386918,-0.001256713
F12,19,BRK2,0.431638718,-0.001376844
F12,20,BRK2,0.432386965,-0.001000529
F12,21,BRK2,0.432117373,-0.001642052
F12,22,BRK2,0.432868391,-0.001262965
F12,23,BRK2,0.433910459,-0.000592829
F12,24,BRK2,0.434261829,-0.000613391
F12,25,BRK2,0.435870677,0.000623526
F12,26,BRK2,0.436941475,0.001322392
F12,27,BRK2,0.441452563,0.005461549
F12,28,BRK2,0.445784271,0.009421325
F12,29,BRK2,0.45781821,0.021083334
F12,30,BRK2,0.478761643,0.041654836
F12,31,BRK2,0.517660856,0.08018212
F12,32,BRK2,0.591108263,0.153257594
F12,33,BRK2,0.720980585,0.282757968
F12,34,BRK2,0.939216256,0.500621736
F12,35,BRK2,1.260560155,0.821593702
F12,36,BRK2,1.666479588,1.227141142
F12,37,BRK2,2.109530926,1.669820547
F12,38,BRK2,2.527357817,2.087275505
F12,39,BRK2,2.878396988,2.437942743
F12,40,BRK2,3.128919363,2.688093185
G1,1,BRK2,0.384136736,0.000328592
G1,2,BRK2,0.385572135,0.00103339
G1,3,BRK2,0.388165295,0.002895948
G1,4,BRK2,0.387707502,0.001707554
G1,5,BRK2,0.388638884,0.001908335
G1,6,BRK2,0.388845563,0.001384413
G1,7,BRK2,0.389262319,0.001070568
G1,8,BRK2,0.388936162,1.38104E-05
G1,9,BRK2,0.389781088,0.000128135
G1,10,BRK2,0.389505506,-0.000878048
G1,11,BRK2,0.390321702,-0.000792453
G1,12,BRK2,0.390858442,-0.000986314
G1,13,BRK2,0.392117918,-0.000457439
G1,14,BRK2,0.392135143,-0.001170814
G1,15,BRK2,0.392494977,-0.001541582
G1,16,BRK2,0.392449439,-0.002317721
G1,17,BRK2,0.394819915,-0.000677845
G1,18,BRK2,0.394287199,-0.001941163
G1,19,BRK2,0.395322591,-0.001636372
G1,20,BRK2,0.397067815,-0.000621749
G1,21,BRK2,0.396429151,-0.001991013
G1,22,BRK2,0.397364259,-0.001786507
G1,23,BRK2,0.397507906,-0.002373461
G1,24,BRK2,0.399250329,-0.001361639
G1,25,BRK2,0.400697678,-0.00064489
G1,26,BRK2,0.402107626,3.44565E-05
G1,27,BRK2,0.404287696,0.001483925
G1,28,BRK2,0.406249613,0.002715241
G1,29,BRK2,0.412101597,0.007836624
G1,30,BRK2,0.421903074,0.0169075
G1,31,BRK2,0.439953804,0.034227628
G1,32,BRK2,0.474874318,0.068417542
G1,33,BRK2,0.540063798,0.132876426
G1,34,BRK2,0.659455121,0.251537144
G1,35,BRK2,0.857484341,0.44883576
G1,36,BRK2,1.151308894,0.74192971
G1,37,BRK2,1.527803898,1.117694139
G1,38,BRK2,1.934782028,1.523941636
G1,39,BRK2,2.330674171,1.919103146
G1,40,BRK2,2.680689812,2.268388271
G2,1,BRK2,0.387383789,-0.001308897
G2,2,BRK2,0.389036596,-0.000492662
G2,3,BRK2,0.390134394,-0.000231435
G2,4,BRK2,0.391312838,0.000110436
G2,5,BRK2,0.391753376,-0.000285598
G2,6,BRK2,0.393620104,0.000744558
G2,7,BRK2,0.39376539,5.32725E-05
G2,8,BRK2,0.394122273,-0.000426417
G2,9,BRK2,0.396306574,0.000921313
G2,10,BRK2,0.396552622,0.000330789
G2,11,BRK2,0.39775607,0.000697665
G2,12,BRK2,0.398666829,0.000771852
G2,13,BRK2,0.399671197,0.000939648
G2,14,BRK2,0.398912936,-0.000655185
G2,15,BRK2,0.401117712,0.000713019
G2,16,BRK2,0.400625199,-0.000616066
G2,17,BRK2,0.402326494,0.000248657
G2,18,BRK2,0.402814984,-9.9425E-05
G2,19,BRK2,0.403459042,-0.000291939
G2,20,BRK2,0.404829264,0.00024171
G2,21,BRK2,0.404815495,-0.00060863
G2,22,BRK2,0.405558884,-0.000701813
G2,23,BRK2,0.406549484,-0.000547786
G2,24,BRK2,0.406324089,-0.001609753
G2,25,BRK2,0.407179534,-0.001590879
G2,26,BRK2,0.407467842,-0.002139143
G2,27,BRK2,0.408847958,-0.001595599
G2,28,BRK2,0.410134524,-0.001145605
G2,29,BRK2,0.411778897,-0.000337804
G2,30,BRK2,0.412763059,-0.000190214
G2,31,BRK2,0.415787488,0.001997643
G2,32,BRK2,0.419929147,0.00530273
G2,33,BRK2,0.42835483,0.01289184
G2,34,BRK2,0.440196574,0.023897013
G2,35,BRK2,0.462458193,0.045322061
G2,36,BRK2,0.497976393,0.080003686
G2,37,BRK2,0.556050181,0.137240902
G2,38,BRK2,0.642261863,0.222616017
G2,39,BRK2,0.759825528,0.339343101
G2,40,BRK2,0.902349234,0.481030226
G3,1,BRK2,0.433126718,-0.002983835
G3,2,BRK2,0.43575573,-0.001113233
G3,3,BRK2,0.436254352,-0.00137302
G3,4,BRK2,0.438217074,-0.000168708
G3,5,BRK2,0.438966572,-0.000177619
G3,6,BRK2,0.439902544,-5.72001E-08
G3,7,BRK2,0.440952927,0.000291916
G3,8,BRK2,0.441843599,0.000424179
G3,9,BRK2,0.442732424,0.000554593
G3,10,BRK2,0.443603218,0.000666978
G3,11,BRK2,0.443660855,-3.37941E-05
G3,12,BRK2,0.445091575,0.000638516
G3,13,BRK2,0.446027666,0.000816198
G3,14,BRK2,0.446642935,0.000673057
G3,15,BRK2,0.447371185,0.000642897
G3,16,BRK2,0.447706819,0.000220121
G3,17,BRK2,0.448000669,-0.000244438
G3,18,BRK2,0.449048102,4.45851E-05
G3,19,BRK2,0.449047446,-0.00071448
G3,20,BRK2,0.449955255,-0.000565081
G3,21,BRK2,0.450653404,-0.000625342
G3,22,BRK2,0.451318324,-0.000718832
G3,23,BRK2,0.451656878,-0.001138687
G3,24,BRK2,0.452282757,-0.001271218
G3,25,BRK2,0.453325272,-0.000987113
G3,26,BRK2,0.454114735,-0.000956059
G3,27,BRK2,0.456362963,0.000533759
G3,28,BRK2,0.460055262,0.003467649
G3,29,BRK2,0.465570092,0.008224069
G3,30,BRK2,0.475947052,0.017842621
G3,31,BRK2,0.495713741,0.036850899
G3,32,BRK2,0.532504261,0.07288301
G3,33,BRK2,0.601675808,0.141296148
G3,34,BRK2,0.726057589,0.264919519
G3,35,BRK2,0.934213221,0.472316742
G3,36,BRK2,1.242860913,0.780206025
G3,37,BRK2,1.639781237,1.176367879
G3,38,BRK2,2.07761097,1.613439202
G3,39,BRK2,2.502487421,2.037557364
G3,40,BRK2,2.87708354,2.411395073
G4,1,BRK2,0.338357955,-0.000143704
G4,2,BRK2,0.339324445,-0.00010026
G4,3,BRK2,0.340358198,1.04469E-05
G4,4,BRK2,0.341536909,0.000266113
G4,5,BRK2,0.342417985,0.000224142
G4,6,BRK2,0.343395412,0.000278523
G4,7,BRK2,0.344298691,0.000258756
G4,8,BRK2,0.345065683,0.000102702
G4,9,BRK2,0.346014351,0.000128324
G4,10,BRK2,0.346802562,-6.51011E-06
G4,11,BRK2,0.347940564,0.000208446
G4,12,BRK2,0.348548532,-0.000106633
G4,13,BRK2,0.349588126,9.91546E-06
G4,14,BRK2,0.350646377,0.00014512
G4,15,BRK2,0.351709843,0.00028554
G4,16,BRK2,0.352174729,-0.000172619
G4,17,BRK2,0.353068143,-0.000202251
G4,18,BRK2,0.354050756,-0.000142685
G4,19,BRK2,0.354948491,-0.000167995
G4,20,BRK2,0.355073363,-0.00096617
G4,21,BRK2,0.356034607,-0.000927972
G4,22,BRK2,0.356967986,-0.000917639
G4,23,BRK2,0.358144462,-0.000664208
G4,24,BRK2,0.358804166,-0.00092755
G4,25,BRK2,0.359899729,-0.000755033
G4,26,BRK2,0.361655384,7.75763E-05
G4,27,BRK2,0.363138586,0.000637732
G4,28,BRK2,0.366747826,0.003323926
G4,29,BRK2,0.372679263,0.008332318
G4,30,BRK2,0.383008391,0.017738398
G4,31,BRK2,0.40195924,0.035766203
G4,32,BRK2,0.4390724,0.071956314
G4,33,BRK2,0.505795717,0.137756586
G4,34,BRK2,0.622908592,0.253946424
G4,35,BRK2,0.809738934,0.439853698
G4,36,BRK2,1.068347096,0.697538853
G4,37,BRK2,1.378725529,1.006994247
G4,38,BRK2,1.70162034,1.328966022
G4,39,BRK2,1.991039872,1.617462516
